title,title_detail,links,link,summary,summary_detail,published,published_parsed,id,guidislink
"Thursday, March 23, 2023  - Representative Barry J. Jozwiak","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseCosponsorship.xml', 'value': 'Thursday, March 23, 2023  - Representative Barry J. Jozwiak'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/CSM/showMemoPublic.cfm?chamber=H&SPick=20230&cosponId=40291'}]",https://www.legis.state.pa.us/cfdocs/legis/CSM/showMemoPublic.cfm?chamber=H&SPick=20230&cosponId=40291,FRATERNAL ORDER OF POLICE (FOP) MEMORIAL RESOLUTION,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseCosponsorship.xml', 'value': 'FRATERNAL ORDER OF POLICE (FOP) MEMORIAL RESOLUTION'}","Thu, 23 Mar 2023 15:29:44 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=23, tm_hour=15, tm_min=29, tm_sec=44, tm_wday=3, tm_yday=82, tm_isdst=0)",40291FRATERNAL ORDER OF POLICE (FOP) MEMORIAL RESOLUTION20230323,False
"Thursday, March 23, 2023  - Representative Danilo Burgos","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseCosponsorship.xml', 'value': 'Thursday, March 23, 2023  - Representative Danilo Burgos'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/CSM/showMemoPublic.cfm?chamber=H&SPick=20230&cosponId=40288'}]",https://www.legis.state.pa.us/cfdocs/legis/CSM/showMemoPublic.cfm?chamber=H&SPick=20230&cosponId=40288,Performance Audit of the Tobacco Policy and Control Program,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseCosponsorship.xml', 'value': 'Performance Audit of the Tobacco Policy and Control Program'}","Thu, 23 Mar 2023 14:15:21 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=23, tm_hour=14, tm_min=15, tm_sec=21, tm_wday=3, tm_yday=82, tm_isdst=0)",40288Performance Audit of the Tobacco Policy and Control Program20230323,False
"Thursday, March 23, 2023  - Representative Kerry A. Benninghoff","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseCosponsorship.xml', 'value': 'Thursday, March 23, 2023  - Representative Kerry A. Benninghoff'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/CSM/showMemoPublic.cfm?chamber=H&SPick=20230&cosponId=40287'}]",https://www.legis.state.pa.us/cfdocs/legis/CSM/showMemoPublic.cfm?chamber=H&SPick=20230&cosponId=40287,REAL ID Application Process,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseCosponsorship.xml', 'value': 'REAL ID Application Process'}","Thu, 23 Mar 2023 13:58:17 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=23, tm_hour=13, tm_min=58, tm_sec=17, tm_wday=3, tm_yday=82, tm_isdst=0)",40287REAL ID Application Process20230323,False
"Thursday, March 23, 2023  - Representative Mandy Steele","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseCosponsorship.xml', 'value': 'Thursday, March 23, 2023  - Representative Mandy Steele'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/CSM/showMemoPublic.cfm?chamber=H&SPick=20230&cosponId=40286'}]",https://www.legis.state.pa.us/cfdocs/legis/CSM/showMemoPublic.cfm?chamber=H&SPick=20230&cosponId=40286,Tax Credits for Volunteer First Responders,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseCosponsorship.xml', 'value': 'Tax Credits for Volunteer First Responders'}","Thu, 23 Mar 2023 13:50:48 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=23, tm_hour=13, tm_min=50, tm_sec=48, tm_wday=3, tm_yday=82, tm_isdst=0)",40286Tax Credits for Volunteer First Responders20230323,False
"Wednesday, March 22, 2023  - Representative David H. Zimmerman","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseCosponsorship.xml', 'value': 'Wednesday, March 22, 2023  - Representative David H. Zimmerman'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/CSM/showMemoPublic.cfm?chamber=H&SPick=20230&cosponId=40284'}]",https://www.legis.state.pa.us/cfdocs/legis/CSM/showMemoPublic.cfm?chamber=H&SPick=20230&cosponId=40284,Shortening the Audit Window to Align with Federal Standards,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseCosponsorship.xml', 'value': 'Shortening the Audit Window to Align with Federal Standards'}","Wed, 22 Mar 2023 19:56:21 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=22, tm_hour=19, tm_min=56, tm_sec=21, tm_wday=2, tm_yday=81, tm_isdst=0)",40284Shortening the Audit Window to Align with Federal Standards20230322,False
"Wednesday, March 22, 2023  - Representative Jim Rigby","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseCosponsorship.xml', 'value': 'Wednesday, March 22, 2023  - Representative Jim Rigby'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/CSM/showMemoPublic.cfm?chamber=H&SPick=20230&cosponId=40283'}]",https://www.legis.state.pa.us/cfdocs/legis/CSM/showMemoPublic.cfm?chamber=H&SPick=20230&cosponId=40283,Enhancing Funding Capabilities for Emergency Services (Former HB2601),"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseCosponsorship.xml', 'value': 'Enhancing Funding Capabilities for Emergency Services (Former HB2601)'}","Wed, 22 Mar 2023 19:28:02 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=22, tm_hour=19, tm_min=28, tm_sec=2, tm_wday=2, tm_yday=81, tm_isdst=0)",40283Enhancing Funding Capabilities for Emergency Services (Former HB2601)20230322,False
"Wednesday, March 22, 2023  - Representative Brian Smith and Representative Mike Armanini","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseCosponsorship.xml', 'value': 'Wednesday, March 22, 2023  - Representative Brian Smith and Representative Mike Armanini'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/CSM/showMemoPublic.cfm?chamber=H&SPick=20230&cosponId=40282'}]",https://www.legis.state.pa.us/cfdocs/legis/CSM/showMemoPublic.cfm?chamber=H&SPick=20230&cosponId=40282,Reduced Vehicle Registration for Retired Individuals,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseCosponsorship.xml', 'value': 'Reduced Vehicle Registration for Retired Individuals'}","Wed, 22 Mar 2023 18:37:55 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=22, tm_hour=18, tm_min=37, tm_sec=55, tm_wday=2, tm_yday=81, tm_isdst=0)",40282Reduced Vehicle Registration for Retired Individuals20230322,False
"Wednesday, March 22, 2023  - Representative Morgan Cephas","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseCosponsorship.xml', 'value': 'Wednesday, March 22, 2023  - Representative Morgan Cephas'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/CSM/showMemoPublic.cfm?chamber=H&SPick=20230&cosponId=40275'}]",https://www.legis.state.pa.us/cfdocs/legis/CSM/showMemoPublic.cfm?chamber=H&SPick=20230&cosponId=40275,Prohibiting Institutions of Higher Education from Withholding Student Transcripts,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseCosponsorship.xml', 'value': 'Prohibiting Institutions of Higher Education from Withholding Student Transcripts'}","Wed, 22 Mar 2023 17:56:06 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=22, tm_hour=17, tm_min=56, tm_sec=6, tm_wday=2, tm_yday=81, tm_isdst=0)",40275Prohibiting Institutions of Higher Education from Withholding Student Transcripts20230322,False
"Wednesday, March 22, 2023  - Representative Christopher M. Rabb and Representative Anthony A. Bellmon, Representative La'Tasha D. Mayes, Representative Ismail Smith-Wade-El","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseCosponsorship.xml', 'value': ""Wednesday, March 22, 2023  - Representative Christopher M. Rabb and Representative Anthony A. Bellmon, Representative La'Tasha D. Mayes, Representative Ismail Smith-Wade-El""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/CSM/showMemoPublic.cfm?chamber=H&SPick=20230&cosponId=40274'}]",https://www.legis.state.pa.us/cfdocs/legis/CSM/showMemoPublic.cfm?chamber=H&SPick=20230&cosponId=40274,Establishing the Freedom School Grant Program,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseCosponsorship.xml', 'value': 'Establishing the Freedom School Grant Program'}","Wed, 22 Mar 2023 16:40:00 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=22, tm_hour=16, tm_min=40, tm_sec=0, tm_wday=2, tm_yday=81, tm_isdst=0)",40274Establishing the Freedom School Grant Program20230322,False
"Wednesday, March 22, 2023  - Representative Robert F. Matzie and Representative Jim Marshall","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseCosponsorship.xml', 'value': 'Wednesday, March 22, 2023  - Representative Robert F. Matzie and Representative Jim Marshall'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/CSM/showMemoPublic.cfm?chamber=H&SPick=20230&cosponId=40273'}]",https://www.legis.state.pa.us/cfdocs/legis/CSM/showMemoPublic.cfm?chamber=H&SPick=20230&cosponId=40273,Rail Safety Legislation,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseCosponsorship.xml', 'value': 'Rail Safety Legislation'}","Wed, 22 Mar 2023 16:36:43 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=22, tm_hour=16, tm_min=36, tm_sec=43, tm_wday=2, tm_yday=81, tm_isdst=0)",40273Rail Safety Legislation20230322,False
