title,title_detail,links,link,summary,summary_detail,published,published_parsed,id,guidislink
"Friday, February 24, 2023  (Special Session 1) - HB 1 PN 6, FINAL PASSAGE","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HRC.xml', 'value': 'Friday, February 24, 2023  (Special Session 1) - HB 1 PN 6, FINAL PASSAGE'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=1&rc_body=H&rc_nbr=16'}]",https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=1&rc_body=H&rc_nbr=16,161 YEAS *** 40 NAYS *** 2 LVE *** 0 N/V,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HRC.xml', 'value': '161 YEAS *** 40 NAYS *** 2 LVE *** 0 N/V'}","Fri, 24 Feb 2023 15:20:58 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=24, tm_hour=15, tm_min=20, tm_sec=58, tm_wday=4, tm_yday=55, tm_isdst=0)","16HB 1 PN 6, FINAL PASSAGE20230224",False
"Friday, February 24, 2023  (Special Session 1) - HB 2 PN 8, FINAL PASSAGE","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HRC.xml', 'value': 'Friday, February 24, 2023  (Special Session 1) - HB 2 PN 8, FINAL PASSAGE'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=1&rc_body=H&rc_nbr=17'}]",https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=1&rc_body=H&rc_nbr=17,134 YEAS *** 67 NAYS *** 2 LVE *** 0 N/V,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HRC.xml', 'value': '134 YEAS *** 67 NAYS *** 2 LVE *** 0 N/V'}","Fri, 24 Feb 2023 16:00:08 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=24, tm_hour=16, tm_min=0, tm_sec=8, tm_wday=4, tm_yday=55, tm_isdst=0)","17HB 2 PN 8, FINAL PASSAGE20230224",False
"Thursday, February 23, 2023  (Special Session 1) - MASTER ROLL CALL","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HRC.xml', 'value': 'Thursday, February 23, 2023  (Special Session 1) - MASTER ROLL CALL'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=1&rc_body=H&rc_nbr=11'}]",https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=1&rc_body=H&rc_nbr=11,201 YEAS *** 0 NAYS *** 2 LVE *** 0 N/V,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HRC.xml', 'value': '201 YEAS *** 0 NAYS *** 2 LVE *** 0 N/V'}","Thu, 23 Feb 2023 16:50:42 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=23, tm_hour=16, tm_min=50, tm_sec=42, tm_wday=3, tm_yday=54, tm_isdst=0)",11MASTER ROLL CALL20230223,False
"Thursday, February 23, 2023  (Special Session 1) - HB 2 PN 8, 2023 A49, MOTION TO APPEAL RULING OF THE CHAIR","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HRC.xml', 'value': 'Thursday, February 23, 2023  (Special Session 1) - HB 2 PN 8, 2023 A49, MOTION TO APPEAL RULING OF THE CHAIR'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=1&rc_body=H&rc_nbr=12'}]",https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=1&rc_body=H&rc_nbr=12,102 YEAS *** 99 NAYS *** 2 LVE *** 0 N/V,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HRC.xml', 'value': '102 YEAS *** 99 NAYS *** 2 LVE *** 0 N/V'}","Thu, 23 Feb 2023 19:03:16 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=23, tm_hour=19, tm_min=3, tm_sec=16, tm_wday=3, tm_yday=54, tm_isdst=0)","12HB 2 PN 8, 2023 A49, MOTION TO APPEAL RULING OF THE CHAIR20230223",False
"Thursday, February 23, 2023  (Special Session 1) - HB 2 PN 8, 2023 A46","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HRC.xml', 'value': 'Thursday, February 23, 2023  (Special Session 1) - HB 2 PN 8, 2023 A46'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=1&rc_body=H&rc_nbr=13'}]",https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=1&rc_body=H&rc_nbr=13,63 YEAS *** 138 NAYS *** 2 LVE *** 0 N/V,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HRC.xml', 'value': '63 YEAS *** 138 NAYS *** 2 LVE *** 0 N/V'}","Thu, 23 Feb 2023 19:12:46 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=23, tm_hour=19, tm_min=12, tm_sec=46, tm_wday=3, tm_yday=54, tm_isdst=0)","13HB 2 PN 8, 2023 A4620230223",False
"Thursday, February 23, 2023  (Special Session 1) - HR 23 PN 9, MOTION TO SUSPEND RULES","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HRC.xml', 'value': 'Thursday, February 23, 2023  (Special Session 1) - HR 23 PN 9, MOTION TO SUSPEND RULES'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=1&rc_body=H&rc_nbr=14'}]",https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=1&rc_body=H&rc_nbr=14,99 YEAS *** 102 NAYS *** 2 LVE *** 0 N/V,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HRC.xml', 'value': '99 YEAS *** 102 NAYS *** 2 LVE *** 0 N/V'}","Thu, 23 Feb 2023 19:24:20 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=23, tm_hour=19, tm_min=24, tm_sec=20, tm_wday=3, tm_yday=54, tm_isdst=0)","14HR 23 PN 9, MOTION TO SUSPEND RULES20230223",False
"Tuesday, February 21, 2023  (Special Session 1) - MASTER ROLL CALL","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HRC.xml', 'value': 'Tuesday, February 21, 2023  (Special Session 1) - MASTER ROLL CALL'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=1&rc_body=H&rc_nbr=1'}]",https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=1&rc_body=H&rc_nbr=1,201 YEAS *** 0 NAYS *** 2 LVE *** 0 N/V,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HRC.xml', 'value': '201 YEAS *** 0 NAYS *** 2 LVE *** 0 N/V'}","Tue, 21 Feb 2023 17:36:24 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=21, tm_hour=17, tm_min=36, tm_sec=24, tm_wday=1, tm_yday=52, tm_isdst=0)",1MASTER ROLL CALL20230221,False
"Tuesday, February 21, 2023  (Special Session 1) - HR 17 PN 2, MOTION TO MOVE PREVIOUS QUESTION","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HRC.xml', 'value': 'Tuesday, February 21, 2023  (Special Session 1) - HR 17 PN 2, MOTION TO MOVE PREVIOUS QUESTION'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=1&rc_body=H&rc_nbr=2'}]",https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=1&rc_body=H&rc_nbr=2,102 YEAS *** 99 NAYS *** 2 LVE *** 0 N/V,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HRC.xml', 'value': '102 YEAS *** 99 NAYS *** 2 LVE *** 0 N/V'}","Tue, 21 Feb 2023 18:21:43 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=21, tm_hour=18, tm_min=21, tm_sec=43, tm_wday=1, tm_yday=52, tm_isdst=0)","2HR 17 PN 2, MOTION TO MOVE PREVIOUS QUESTION20230221",False
"Tuesday, February 21, 2023  (Special Session 1) - HR 17 PN 2","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HRC.xml', 'value': 'Tuesday, February 21, 2023  (Special Session 1) - HR 17 PN 2'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=1&rc_body=H&rc_nbr=3'}]",https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=1&rc_body=H&rc_nbr=3,102 YEAS *** 99 NAYS *** 2 LVE *** 0 N/V,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HRC.xml', 'value': '102 YEAS *** 99 NAYS *** 2 LVE *** 0 N/V'}","Tue, 21 Feb 2023 18:23:20 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=21, tm_hour=18, tm_min=23, tm_sec=20, tm_wday=1, tm_yday=52, tm_isdst=0)",3HR 17 PN 220230221,False
"Tuesday, February 21, 2023  (Special Session 1) -  MOTION TO APPEAL RULING OF THE CHAIR","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HRC.xml', 'value': 'Tuesday, February 21, 2023  (Special Session 1) -  MOTION TO APPEAL RULING OF THE CHAIR'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=1&rc_body=H&rc_nbr=4'}]",https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=1&rc_body=H&rc_nbr=4,102 YEAS *** 99 NAYS *** 2 LVE *** 0 N/V,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HRC.xml', 'value': '102 YEAS *** 99 NAYS *** 2 LVE *** 0 N/V'}","Tue, 21 Feb 2023 18:32:46 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=21, tm_hour=18, tm_min=32, tm_sec=46, tm_wday=1, tm_yday=52, tm_isdst=0)",4 MOTION TO APPEAL RULING OF THE CHAIR20230221,False
