title,title_detail,links,link,summary,summary_detail,published,published_parsed,id,guidislink
"Friday, March 31, 2023  - Senator Vincent J. Hughes and Senator Maria Collett, Senator Lisa M. Boscola, Senator James R. Brewster, Senator Amanda M. Cappelletti, Senator Carolyn T. Comitta, Senator Jay Costa, Senator Jimmy Dillon, Senator Marty Flynn, Senator Wayne D. Fontana, Senator Art Haywood, Senator John I. Kane, Senator Timothy P. Kearney, Senator Nick Miller, Senator Katie J. Muth, Senator Steven J. Santarsiero, Senator Nikil Saval, Senator Judith L. Schwank, Senator Sharif Street, Senator Christine M. Tartaglione, Senator Anthony H. Williams, Senator Lindsey M. Williams","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateCosponsorship.xml', 'value': 'Friday, March 31, 2023  - Senator Vincent J. Hughes and Senator Maria Collett, Senator Lisa M. Boscola, Senator James R. Brewster, Senator Amanda M. Cappelletti, Senator Carolyn T. Comitta, Senator Jay Costa, Senator Jimmy Dillon, Senator Marty Flynn, Senator Wayne D. Fontana, Senator Art Haywood, Senator John I. Kane, Senator Timothy P. Kearney, Senator Nick Miller, Senator Katie J. Muth, Senator Steven J. Santarsiero, Senator Nikil Saval, Senator Judith L. Schwank, Senator Sharif Street, Senator Christine M. Tartaglione, Senator Anthony H. Williams, Senator Lindsey M. Williams'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/CSM/showMemoPublic.cfm?chamber=S&SPick=20230&cosponId=40379'}]",https://www.legis.state.pa.us/cfdocs/legis/CSM/showMemoPublic.cfm?chamber=S&SPick=20230&cosponId=40379,Protecting Insurance Coverage for Individuals with Pre-existing Conditions,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateCosponsorship.xml', 'value': 'Protecting Insurance Coverage for Individuals with Pre-existing Conditions'}","Fri, 31 Mar 2023 19:52:53 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=31, tm_hour=19, tm_min=52, tm_sec=53, tm_wday=4, tm_yday=90, tm_isdst=0)",40379Protecting Insurance Coverage for Individuals with Pre-existing Conditions20230331,False
"Thursday, March 30, 2023  - Senator Vincent J. Hughes","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateCosponsorship.xml', 'value': 'Thursday, March 30, 2023  - Senator Vincent J. Hughes'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/CSM/showMemoPublic.cfm?chamber=S&SPick=20230&cosponId=40369'}]",https://www.legis.state.pa.us/cfdocs/legis/CSM/showMemoPublic.cfm?chamber=S&SPick=20230&cosponId=40369,Protections against predatory medical debt collections,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateCosponsorship.xml', 'value': 'Protections against predatory medical debt collections'}","Thu, 30 Mar 2023 20:28:55 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=30, tm_hour=20, tm_min=28, tm_sec=55, tm_wday=3, tm_yday=89, tm_isdst=0)",40369Protections against predatory medical debt collections20230330,False
"Thursday, March 30, 2023  - Senator Michele Brooks","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateCosponsorship.xml', 'value': 'Thursday, March 30, 2023  - Senator Michele Brooks'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/CSM/showMemoPublic.cfm?chamber=S&SPick=20230&cosponId=40366'}]",https://www.legis.state.pa.us/cfdocs/legis/CSM/showMemoPublic.cfm?chamber=S&SPick=20230&cosponId=40366,New Felony Criminal Penalties for False Reports of Emergency Threats towards Educational Facilities,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateCosponsorship.xml', 'value': 'New Felony Criminal Penalties for False Reports of Emergency Threats towards Educational Facilities'}","Thu, 30 Mar 2023 18:24:10 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=30, tm_hour=18, tm_min=24, tm_sec=10, tm_wday=3, tm_yday=89, tm_isdst=0)",40366New Felony Criminal Penalties for False Reports of Emergency Threats towards Educational Facilities20230330,False
"Thursday, March 30, 2023  - Senator Frank A. Farry","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateCosponsorship.xml', 'value': 'Thursday, March 30, 2023  - Senator Frank A. Farry'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/CSM/showMemoPublic.cfm?chamber=S&SPick=20230&cosponId=40365'}]",https://www.legis.state.pa.us/cfdocs/legis/CSM/showMemoPublic.cfm?chamber=S&SPick=20230&cosponId=40365,National Public Safety Telecommunications Week- April 9th-15th,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateCosponsorship.xml', 'value': 'National Public Safety Telecommunications Week- April 9th-15th'}","Thu, 30 Mar 2023 17:58:31 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=30, tm_hour=17, tm_min=58, tm_sec=31, tm_wday=3, tm_yday=89, tm_isdst=0)",40365National Public Safety Telecommunications Week- April 9th-15th20230330,False
"Thursday, March 30, 2023  - Senator Nikil Saval and Senator Sharif Street","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateCosponsorship.xml', 'value': 'Thursday, March 30, 2023  - Senator Nikil Saval and Senator Sharif Street'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/CSM/showMemoPublic.cfm?chamber=S&SPick=20230&cosponId=40358'}]",https://www.legis.state.pa.us/cfdocs/legis/CSM/showMemoPublic.cfm?chamber=S&SPick=20230&cosponId=40358,Prohibiting Private Entities from Performing Evictions,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateCosponsorship.xml', 'value': 'Prohibiting Private Entities from Performing Evictions'}","Thu, 30 Mar 2023 14:43:28 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=30, tm_hour=14, tm_min=43, tm_sec=28, tm_wday=3, tm_yday=89, tm_isdst=0)",40358Prohibiting Private Entities from Performing Evictions20230330,False
"Wednesday, March 29, 2023  - Senator Anthony H. Williams","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateCosponsorship.xml', 'value': 'Wednesday, March 29, 2023  - Senator Anthony H. Williams'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/CSM/showMemoPublic.cfm?chamber=S&SPick=20230&cosponId=40351'}]",https://www.legis.state.pa.us/cfdocs/legis/CSM/showMemoPublic.cfm?chamber=S&SPick=20230&cosponId=40351,Recognizing Pennsylvania Economic Development Week,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateCosponsorship.xml', 'value': 'Recognizing Pennsylvania Economic Development Week'}","Wed, 29 Mar 2023 18:27:21 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=29, tm_hour=18, tm_min=27, tm_sec=21, tm_wday=2, tm_yday=88, tm_isdst=0)",40351Recognizing Pennsylvania Economic Development Week20230329,False
"Wednesday, March 29, 2023  - Senator Doug Mastriano","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateCosponsorship.xml', 'value': 'Wednesday, March 29, 2023  - Senator Doug Mastriano'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/CSM/showMemoPublic.cfm?chamber=S&SPick=20230&cosponId=40349'}]",https://www.legis.state.pa.us/cfdocs/legis/CSM/showMemoPublic.cfm?chamber=S&SPick=20230&cosponId=40349,Enhancing Classroom and School Security,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateCosponsorship.xml', 'value': 'Enhancing Classroom and School Security'}","Wed, 29 Mar 2023 17:58:12 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=29, tm_hour=17, tm_min=58, tm_sec=12, tm_wday=2, tm_yday=88, tm_isdst=0)",40349Enhancing Classroom and School Security20230329,False
"Tuesday, March 28, 2023  - Senator Devlin J. Robinson and Senator John I. Kane, Senator Art Haywood","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateCosponsorship.xml', 'value': 'Tuesday, March 28, 2023  - Senator Devlin J. Robinson and Senator John I. Kane, Senator Art Haywood'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/CSM/showMemoPublic.cfm?chamber=S&SPick=20230&cosponId=40341'}]",https://www.legis.state.pa.us/cfdocs/legis/CSM/showMemoPublic.cfm?chamber=S&SPick=20230&cosponId=40341,Removing Lead from Drinking Water in Schools,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateCosponsorship.xml', 'value': 'Removing Lead from Drinking Water in Schools'}","Tue, 28 Mar 2023 19:57:06 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=28, tm_hour=19, tm_min=57, tm_sec=6, tm_wday=1, tm_yday=87, tm_isdst=0)",40341Removing Lead from Drinking Water in Schools20230328,False
"Tuesday, March 28, 2023  - Senator Jarrett Coleman","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateCosponsorship.xml', 'value': 'Tuesday, March 28, 2023  - Senator Jarrett Coleman'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/CSM/showMemoPublic.cfm?chamber=S&SPick=20230&cosponId=40336'}]",https://www.legis.state.pa.us/cfdocs/legis/CSM/showMemoPublic.cfm?chamber=S&SPick=20230&cosponId=40336,Renaming a portion of Route 143 in Lynn Township  Heroes  Highway.,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateCosponsorship.xml', 'value': 'Renaming a portion of Route 143 in Lynn Township  Heroes  Highway.'}","Tue, 28 Mar 2023 17:52:42 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=28, tm_hour=17, tm_min=52, tm_sec=42, tm_wday=1, tm_yday=87, tm_isdst=0)",40336Renaming a portion of Route 143 in Lynn Township  Heroes  Highway. 20230328,False
"Tuesday, March 28, 2023  - Senator Judy Ward","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateCosponsorship.xml', 'value': 'Tuesday, March 28, 2023  - Senator Judy Ward'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/CSM/showMemoPublic.cfm?chamber=S&SPick=20230&cosponId=40332'}]",https://www.legis.state.pa.us/cfdocs/legis/CSM/showMemoPublic.cfm?chamber=S&SPick=20230&cosponId=40332,Guardianship Language in Driver's Manual,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SenateCosponsorship.xml', 'value': ""Guardianship Language in Driver's Manual""}","Tue, 28 Mar 2023 13:48:27 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=28, tm_hour=13, tm_min=48, tm_sec=27, tm_wday=1, tm_yday=87, tm_isdst=0)",40332Guardianship Language in Driver's Manual20230328,False
