title,title_detail,links,link,summary,summary_detail,published,published_parsed,id,guidislink
"Tuesday, March 07, 2023  - SB 154 PN 126, Final Passage","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SRC.xml', 'value': 'Tuesday, March 07, 2023  - SB 154 PN 126, Final Passage'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=0&rc_body=S&rc_nbr=42'}]",https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=0&rc_body=S&rc_nbr=42,50 YEAS *** 0 NAYS *** 0 LVE *** 0 N/V,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SRC.xml', 'value': '50 YEAS *** 0 NAYS *** 0 LVE *** 0 N/V'}","Tue, 07 Mar 2023 20:50:38 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=7, tm_hour=20, tm_min=50, tm_sec=38, tm_wday=1, tm_yday=66, tm_isdst=0)","42SB 154 PN 126, Final Passage20230307",False
"Tuesday, March 07, 2023  - SB 298 PN 382, Final Passage","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SRC.xml', 'value': 'Tuesday, March 07, 2023  - SB 298 PN 382, Final Passage'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=0&rc_body=S&rc_nbr=43'}]",https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=0&rc_body=S&rc_nbr=43,50 YEAS *** 0 NAYS *** 0 LVE *** 0 N/V,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SRC.xml', 'value': '50 YEAS *** 0 NAYS *** 0 LVE *** 0 N/V'}","Tue, 07 Mar 2023 20:53:30 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=7, tm_hour=20, tm_min=53, tm_sec=30, tm_wday=1, tm_yday=66, tm_isdst=0)","43SB 298 PN 382, Final Passage20230307",False
"Tuesday, March 07, 2023  - SB 443 PN 377, Final Passage","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SRC.xml', 'value': 'Tuesday, March 07, 2023  - SB 443 PN 377, Final Passage'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=0&rc_body=S&rc_nbr=44'}]",https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=0&rc_body=S&rc_nbr=44,50 YEAS *** 0 NAYS *** 0 LVE *** 0 N/V,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SRC.xml', 'value': '50 YEAS *** 0 NAYS *** 0 LVE *** 0 N/V'}","Tue, 07 Mar 2023 20:55:26 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=7, tm_hour=20, tm_min=55, tm_sec=26, tm_wday=1, tm_yday=66, tm_isdst=0)","44SB 443 PN 377, Final Passage20230307",False
"Monday, March 06, 2023  -  Approval of the Previous Days Journal January 9, 10, 11, 2023","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SRC.xml', 'value': 'Monday, March 06, 2023  -  Approval of the Previous Days Journal January 9, 10, 11, 2023'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=0&rc_body=S&rc_nbr=36'}]",https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=0&rc_body=S&rc_nbr=36,50 YEAS *** 0 NAYS *** 0 LVE *** 0 N/V,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SRC.xml', 'value': '50 YEAS *** 0 NAYS *** 0 LVE *** 0 N/V'}","Mon, 06 Mar 2023 18:16:24 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=6, tm_hour=18, tm_min=16, tm_sec=24, tm_wday=0, tm_yday=65, tm_isdst=0)","36 Approval of the Previous Days Journal January 9, 10, 11, 202320230306",False
"Monday, March 06, 2023  - SB 8 PN 290, Final Passage","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SRC.xml', 'value': 'Monday, March 06, 2023  - SB 8 PN 290, Final Passage'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=0&rc_body=S&rc_nbr=37'}]",https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=0&rc_body=S&rc_nbr=37,50 YEAS *** 0 NAYS *** 0 LVE *** 0 N/V,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SRC.xml', 'value': '50 YEAS *** 0 NAYS *** 0 LVE *** 0 N/V'}","Mon, 06 Mar 2023 21:15:39 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=6, tm_hour=21, tm_min=15, tm_sec=39, tm_wday=0, tm_yday=65, tm_isdst=0)","37SB 8 PN 290, Final Passage20230306",False
"Monday, March 06, 2023  - SB 144 PN 119, 2023 A160, YAW Amendment No. A-160","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SRC.xml', 'value': 'Monday, March 06, 2023  - SB 144 PN 119, 2023 A160, YAW Amendment No. A-160'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=0&rc_body=S&rc_nbr=38'}]",https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=0&rc_body=S&rc_nbr=38,50 YEAS *** 0 NAYS *** 0 LVE *** 0 N/V,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SRC.xml', 'value': '50 YEAS *** 0 NAYS *** 0 LVE *** 0 N/V'}","Mon, 06 Mar 2023 21:31:14 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=6, tm_hour=21, tm_min=31, tm_sec=14, tm_wday=0, tm_yday=65, tm_isdst=0)","38SB 144 PN 119, 2023 A160, YAW Amendment No. A-16020230306",False
"Monday, March 06, 2023  - SR 48 PN 368","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SRC.xml', 'value': 'Monday, March 06, 2023  - SR 48 PN 368'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=0&rc_body=S&rc_nbr=39'}]",https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=0&rc_body=S&rc_nbr=39,50 YEAS *** 0 NAYS *** 0 LVE *** 0 N/V,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SRC.xml', 'value': '50 YEAS *** 0 NAYS *** 0 LVE *** 0 N/V'}","Mon, 06 Mar 2023 21:40:39 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=6, tm_hour=21, tm_min=40, tm_sec=39, tm_wday=0, tm_yday=65, tm_isdst=0)",39SR 48 PN 36820230306,False
"Wednesday, March 01, 2023  -  Approval of the Previous Days Journal January 6, 2023","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SRC.xml', 'value': 'Wednesday, March 01, 2023  -  Approval of the Previous Days Journal January 6, 2023'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=0&rc_body=S&rc_nbr=34'}]",https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=0&rc_body=S&rc_nbr=34,49 YEAS *** 0 NAYS *** 1 LVE *** 0 N/V,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SRC.xml', 'value': '49 YEAS *** 0 NAYS *** 1 LVE *** 0 N/V'}","Wed, 01 Mar 2023 16:49:23 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=16, tm_min=49, tm_sec=23, tm_wday=2, tm_yday=60, tm_isdst=0)","34 Approval of the Previous Days Journal January 6, 202320230301",False
"Wednesday, March 01, 2023  - SB 254 PN 217, Final Passage","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SRC.xml', 'value': 'Wednesday, March 01, 2023  - SB 254 PN 217, Final Passage'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=0&rc_body=S&rc_nbr=35'}]",https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=0&rc_body=S&rc_nbr=35,29 YEAS *** 20 NAYS *** 1 LVE *** 0 N/V,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SRC.xml', 'value': '29 YEAS *** 20 NAYS *** 1 LVE *** 0 N/V'}","Wed, 01 Mar 2023 17:46:35 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=1, tm_hour=17, tm_min=46, tm_sec=35, tm_wday=2, tm_yday=60, tm_isdst=0)","35SB 254 PN 217, Final Passage20230301",False
"Tuesday, February 28, 2023  -  Weekly Recess","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SRC.xml', 'value': 'Tuesday, February 28, 2023  -  Weekly Recess'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=0&rc_body=S&rc_nbr=30'}]",https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=0&rc_body=S&rc_nbr=30,48 YEAS *** 0 NAYS *** 1 LVE *** 0 N/V,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/SRC.xml', 'value': '48 YEAS *** 0 NAYS *** 1 LVE *** 0 N/V'}","Tue, 28 Feb 2023 18:20:40 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=28, tm_hour=18, tm_min=20, tm_sec=40, tm_wday=1, tm_yday=59, tm_isdst=0)",30 Weekly Recess20230228,False
