title,title_detail,links,link,summary,summary_detail,published,published_parsed,id,guidislink
"PA House Journal for October 05, 2021","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'PA House Journal for October 05, 2021'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211005.pdf'}]",https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211005.pdf,"Transcripts of House Floor Actions for October 05, 2021","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'Transcripts of House Floor Actions for October 05, 2021'}","Mon, 13 Dec 2021 18:44:00 GMT","time.struct_time(tm_year=2021, tm_mon=12, tm_mday=13, tm_hour=18, tm_min=44, tm_sec=0, tm_wday=0, tm_yday=347, tm_isdst=0)",https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211005.pdf20211213014400,False
"PA House Journal for October 06, 2021","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'PA House Journal for October 06, 2021'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211006.pdf'}]",https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211006.pdf,"Transcripts of House Floor Actions for October 06, 2021","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'Transcripts of House Floor Actions for October 06, 2021'}","Mon, 10 Jan 2022 17:36:00 GMT","time.struct_time(tm_year=2022, tm_mon=1, tm_mday=10, tm_hour=17, tm_min=36, tm_sec=0, tm_wday=0, tm_yday=10, tm_isdst=0)",https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211006.pdf20220110123600,False
"PA House Journal for October 25, 2021","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'PA House Journal for October 25, 2021'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211025.pdf'}]",https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211025.pdf,"Transcripts of House Floor Actions for October 25, 2021","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'Transcripts of House Floor Actions for October 25, 2021'}","Mon, 10 Jan 2022 17:36:00 GMT","time.struct_time(tm_year=2022, tm_mon=1, tm_mday=10, tm_hour=17, tm_min=36, tm_sec=0, tm_wday=0, tm_yday=10, tm_isdst=0)",https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211025.pdf20220110123600,False
"PA House Journal for October 26, 2021","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'PA House Journal for October 26, 2021'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211026.pdf'}]",https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211026.pdf,"Transcripts of House Floor Actions for October 26, 2021","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'Transcripts of House Floor Actions for October 26, 2021'}","Mon, 10 Jan 2022 17:36:00 GMT","time.struct_time(tm_year=2022, tm_mon=1, tm_mday=10, tm_hour=17, tm_min=36, tm_sec=0, tm_wday=0, tm_yday=10, tm_isdst=0)",https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211026.pdf20220110123600,False
"PA House Journal for October 27, 2021","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'PA House Journal for October 27, 2021'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211027.pdf'}]",https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211027.pdf,"Transcripts of House Floor Actions for October 27, 2021","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'Transcripts of House Floor Actions for October 27, 2021'}","Tue, 25 Jan 2022 18:50:00 GMT","time.struct_time(tm_year=2022, tm_mon=1, tm_mday=25, tm_hour=18, tm_min=50, tm_sec=0, tm_wday=1, tm_yday=25, tm_isdst=0)",https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211027.pdf20220125015000,False
"PA House Journal for November 08, 2021","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'PA House Journal for November 08, 2021'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211108.pdf'}]",https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211108.pdf,"Transcripts of House Floor Actions for November 08, 2021","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'Transcripts of House Floor Actions for November 08, 2021'}","Tue, 25 Jan 2022 18:50:00 GMT","time.struct_time(tm_year=2022, tm_mon=1, tm_mday=25, tm_hour=18, tm_min=50, tm_sec=0, tm_wday=1, tm_yday=25, tm_isdst=0)",https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211108.pdf20220125015000,False
"PA House Journal for November 09, 2021","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'PA House Journal for November 09, 2021'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211109.pdf'}]",https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211109.pdf,"Transcripts of House Floor Actions for November 09, 2021","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'Transcripts of House Floor Actions for November 09, 2021'}","Mon, 07 Feb 2022 18:27:00 GMT","time.struct_time(tm_year=2022, tm_mon=2, tm_mday=7, tm_hour=18, tm_min=27, tm_sec=0, tm_wday=0, tm_yday=38, tm_isdst=0)",https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211109.pdf20220207012700,False
"PA House Journal for November 10, 2021","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'PA House Journal for November 10, 2021'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211110.pdf'}]",https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211110.pdf,"Transcripts of House Floor Actions for November 10, 2021","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'Transcripts of House Floor Actions for November 10, 2021'}","Mon, 07 Feb 2022 18:28:00 GMT","time.struct_time(tm_year=2022, tm_mon=2, tm_mday=7, tm_hour=18, tm_min=28, tm_sec=0, tm_wday=0, tm_yday=38, tm_isdst=0)",https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211110.pdf20220207012800,False
"PA House Journal for November 15, 2021","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'PA House Journal for November 15, 2021'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211115.pdf'}]",https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211115.pdf,"Transcripts of House Floor Actions for November 15, 2021","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'Transcripts of House Floor Actions for November 15, 2021'}","Mon, 28 Mar 2022 15:14:00 GMT","time.struct_time(tm_year=2022, tm_mon=3, tm_mday=28, tm_hour=15, tm_min=14, tm_sec=0, tm_wday=0, tm_yday=87, tm_isdst=0)",https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211115.pdf20220328111400,False
"PA House Journal for November 16, 2021","{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'PA House Journal for November 16, 2021'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211116.pdf'}]",https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211116.pdf,"Transcripts of House Floor Actions for November 16, 2021","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseJournals.xml', 'value': 'Transcripts of House Floor Actions for November 16, 2021'}","Mon, 28 Mar 2022 15:16:00 GMT","time.struct_time(tm_year=2022, tm_mon=3, tm_mday=28, tm_hour=15, tm_min=16, tm_sec=0, tm_wday=0, tm_yday=87, tm_isdst=0)",https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211116.pdf20220328111600,False
